Barcode,Name, RSP ,Price
5012251009348,BF CLEAR SKIN COLLAGEN ESSENCE FACIAL MASK 1PK:09348, 15.00 , 12.00 
5012251012263,BF CHARCOAL CLAY MASK 100ML :012263, 15.00 , 12.00 
5012251011310,BF MUD FACIAL MASK 100ML:11310, 16.00 , 12.80 
5012251011754,BF VITAMIN E FACIAL WASH 150ML:11754, 16.00 , 12.80 
5012251009621,BF CHARCOAL NOSE STRIPS 6'S:9621, 19.00 , 15.20 
5012251009263,BF BREATH FRESHNER SPRAY 25ML:9263, 14.00 , 11.20 
5012251010009,BF INTIMATE CLEANSING WASH 250ML DEODORISING:10009, 19.00 , 15.20 
5012251010061,BF CLEAR SKIN OIL CONTROL FACIAL WASH 150ML:10061, 19.00 , 15.20 
5012251011280,BF SENSITIVE WHITENING TOOTHPASTE 100ML:11280, 19.00 , 15.20 
5012251007955,BF INTIMATE CLEANSING WASH 250ML:7955, 18.00 , 14.40 
5012251009362,BF CLEAR SKIN DEEP CLEANSING FACIAL WIPES 30'S:09362, 19.00 , 15.20 
5012251009423,BF APRICOT EXTRACT FACIAL WIPES 30'S: 9423, 15.00 , 12.00 
5012251010658,BF GO BETWEEN FLOSSERS50'S:10658, 15.00 , 12.00 
5012251012256,BF CHARCOAL DETOX CLEANSER 150ML :012256, 15.00 , 12.00 
5012251012249,BF CHARCOAL FACIAL SCRUB 150ML :012249, 15.00 , 12.00 
5012251009973,BF FACE SCRUB CUCUMBER+ AVOCDO 150ML :09973, 15.00 , 12.00 
5012251009980,BF FACE SCRUB HONEY + ALMOND 150ML :09980, 15.00 , 12.00 
5012251011129,BF TEA TREE FACIAL SCRUB 150ML: 11129, 15.00 , 12.00 
5012251009928,BF INTIMATE CLNS. WASH 250ML ALOE VERA:09928, 19.00 , 15.20 
5012251012027,BF ENAMEL PROTECT TOOTHPASTE 100ML: 12027, 19.00 , 15.20 
5012251011297,BF KIDS TOOTH PASTE 100ML:11297, 19.00 , 15.20 
5012251008785,BF MULTI ACTION T/B3 PK.MED:8785, 15.00 , 12.00 
5012251011860,BF TEA TREE CLEANSING WIPES 30S: 11860, 11.25 , 9.00 
5012251008136,BF FEMININE INTIMATE WIPES 20'S:8136, 14.00 , 11.20 
5012251012010,BF SMOKERS TOOTHPASTE 100ML: 12010, 19.00 , 15.20 
5012251008648,BF DEEP CLEANSING NOSESTRIPS 6'S:8648, 19.00 , 15.20 
5012251012522,BF CHARCOAL WIPES 25WIPES : 012522, 15.00 , 12.00 
5012251010078,BF CLEAR SKIN BLACKHEAD CNTRL FACIAL SCRUB  150ML:10078, 19.00 , 15.20 
5012251008297,BF FEMININE INTIMATE DEODORANT 150ML:08297, 19.00 , 15.20 
5012251011761,BF VITAMIN E EXFOLIATING FACIAL SCRUB 150ML:11761, 16.00 , 12.80 
5012251011303,BF KIDS QUICK BRUSH 2 PK:11303, 15.00 , 12.00 
5012251011617,BF BIKINI RAZORS 3 PACK:11617, 11.00 , 8.80 
5012251007733,BF SHOE SPRAY ODOUR CONTROL 150ML :07733, 14.00 , 11.20 
5012251010412,BF TEA TREE FACIAL WASH 150ML: 10412, 15.00 , 12.00 
5012251009966,BF FACE SCRUB APRICOT 150ML :09966, 15.00 , 12.00 
5012251009911,BF WHITEN MOUTHWASH 500ML:9911, 19.00 , 15.20 
5012251008792,BF SENSITIVE  MOUTHWASH 500ML:8792, 19.00 , 15.20 
5012251008631,BF CUCUMBER EXTRACT FACIAL WIPES 30'S: 8631, 15.00 , 12.00 
5012251002035,BF ACTIVE.ADV.MINT.WAXED+FLUOR.100M FLOSS:2035, 15.00 , 12.00 
5012251011976,BF KIDS T/BRUSH 2PK RABBIT DESIGN  :11976, 15.00 , 12.00 
5012251007146,BF ACTIVE WAXED.FLOSSERS 50'S:7146, 15.00 , 12.00 
5012251008105,BF FOOT POWDER 100G:8105, 11.25 , 9.00 
5012251009867,BF CONTROL ACTION T/B3PK:9867, 15.00 , 12.00 
5012251005852,BF EXTRA STRENGTH ORIGINAL MOUTHWASH:5852, 19.00 , 15.20 
5012251000642,BF MINT.WAXED 100M DENTAL FLOSS:0642, 15.00 , 12.00 
5012251011327,BF TEA TREE NOSE PORE STRIPS 6S: 11327, 12.00 , 9.60 
5012251011730,BF VITAMIN E HAND & NAIL CREAM 100ML:11730, 18.00 , 14.40 
5012251008662,BF CLEAR SKIN CUCUMBER COOLING EYE PADS 12'S:08662, 19.00 , 15.20 
5012251006712,BF HAIR REMOVER STRIPS 20'S BODY: 6712, 20.00 , 16.00 
5012251006606,BF ACTIVE ADV.MINT.WAX+FLUOR.2X12M FLOSS:6606, 15.00 , 12.00 
5012251012003,BF WAVE ACTION TOOTHBRUSH 3 PACK   :12003, 15.00 , 12.00 
5012251010405,BF TEA TREE SHAMPOO� 200ML: 10405, 15.50 , 12.40 
5012251008815,BF SMOKERS T/B 2 PK.EX.HARD:8815, 15.00 , 12.00 
5012251012126,BF MOUTHRINSE 750ML GREEN MINT:12126, 22.00 , 17.60 
5012251002042,BF ACTIVE ADV.MINT.WAXED+FLUORIDE 50M :2042, 15.00 , 12.00 
5012251008150,BF DRY & CRACKED SKIN CREAM.75ML:08150, 14.25 , 11.40 
5012251010436,BF KIDS QUICK RINSE 500ML MOUTHWASH:10436, 19.00 , 15.20 
5012251011341,BF INTERDENTAL BRUSHES 6PK 0.45MM:11341, 15.00 , 12.00 
5012251011358,BF INTERDENTAL BRUSHES 6PK 0.60MM:11358, 15.00 , 12.00 
5012251010634,BF GENTLESENSITIVE CLEANSING WIPES 30'S: 10634, 15.00 , 12.00 
5012251009355,BF STRIPS ON THE GO TRAVEL PACK 20'S: 9355, 15.00 , 12.00 
5012251012119,BF MOUTHRINSE 750ML SOFT MINT:12119, 22.00 , 17.60 
5012251007047,BF INTENSIVE FOOT CREAM 100ML:07047, 19.00 , 15.20 
5012251006859,BF ACTIVE EXPANDING.MINT.+FLUOR.50M:06859, 15.00 , 12.00 
5012251008822,BF TRAVEL T/B 2 PK.MED:8822, 15.00 , 12.00 
5012251010399,BF TEA TREE�CONDITIONER 200ML: 10399, 15.50 , 12.40 
5012251008143,BF EXTRA DRY SKIN CREAM 100ML: 8143, 12.00 , 9.60 
5012251011990,BF JUNIOR TOOTHBRUSH 3PK:11990, 15.00 , 12.00 
5012251004084,BF STLYLING GEL 500ML MEGA HARD (GREEN: 4084, 15.00 , 12.00 
5012251004428,BF STLYLING GEL 500ML HOLD &SHINE (CLEAR) + PRO: 4428, 15.00 , 12.00 
5012251608817,BF ROUGH SKIN REMOVER 100ML:08817, 15.00 , 12.00 
5012251001991,BF ACTIVE MINT.WAXED 200M DENTAL FLOSS:1991, 20.00 , 16.00 
5012251004114,BF STLYLING GEL 500ML WET LOOKBLUE: 4114, 15.00 , 12.00 
5012251011969,BF VOYAGER FOLDING TRAVEL BRUSH 2PK - MEDIUM, 15.00 , 12.00 
5012251006637,BF INTERDENTAL BRUSH+10 HEADS:6637, 19.00 , 15.20 
5012251009058,BF LENS CLEANER SPRAY 30ML :09058, 18.00 , 14.40 
5012251009287,BF LENS CLEANING WIPES 20'S : 09287, 14.00 , 11.20 
5012251012621,BF CHARCOAL TOOTHPASTE 125ML :12621, 18.00 , 14.40 
5012251012751,BF ADVANCED FORMULATION CHARCOAL MOUTHWASH 500ML: 12751, 19.00 , 15.20 
5012251012348,BF ARGAN OIL LEG & BODY WAX STRIPS 20'S :12348, 25.00 , 20.00 
5012251012294,BF ARGAN OIL CLEANSING FACIAL WIPES 30'S : 12294, 19.00 , 15.20 
5012251010177,BF COOL MOIST CUCUMBER  FACIAL SCRUB 150ML : 10177, 19.00 , 15.20 
5012251010191,BF COOL MOIST CUCUMBER CLAY MASK 100ML : 10191, 19.00 , 15.20 
5012251012638,BF CHARCOAL DETOXIFYING BUBBLE MASK 1'S : 12638, 19.00 , 15.20 
5012251012645,BF CHARCOAL NOSE PORE STRIPS 6'S : 12645, 18.00 , 14.40 
5012251012713,BF GOLD DUAL STEP FACIAL PEEL OFF MASK 3G + 10G:12713, 15.00 , 12.00 
5012251010672,BF ORGANIC ALOE VERA GEL 100ML : 10672, 19.00 , 15.20 
5012251012393,BF MICELLAR CLEANSING FACIAL WIPES 25'S : 12393, 18.00 , 14.40 
5012251012409,BF MICELLAR CLEANSING WATER 200ML : 12409, 19.00 , 15.20 
5012251012331,BF SNAIL FACIAL MASK 2G +1 SHEET : 12331, 15.00 , 12.00 
5012251012898,BF GOLD REVITALISING GEL FACIAL MASK 100ML : 12898, 19.00 , 15.20 
5012251012904,BF GOLD NOURISHING HONEYCOMB MASK 1PK : 12904, 19.00 , 15.20 
5012251012850,BF GOLD REVIVING EYE GEL PATCHES 6'S : 12850, 19.00 , 15.20 
5012251012867,BF CHARCOAL EYE GEL PATCHES 6'S : 12867, 19.00 , 15.20 
5012251012836,BF AFTER DARK NIGHT RECOVERY SLEEP MASK 100ML : 12836, 19.00 , 15.20 
5012251012690,BF BAMBOO CHARCOAL KONJAC SPONGE 1PK : 12690, 19.00 , 15.20 
5012251012829,BF INTERDENTAL SOFT BRUSHES 20'S : 12829, 15.00 , 12.00 
5012251012706,BF CHARCOAL TOOTHBRUSH 1PK : 12706, 14.00 , 11.20 
5012251012980,BF VIOLET GLITTER PEEL OFF FACIAL MASK 10G : 12980, 15.00 , 12.00 
5017044000410,BEBEDERM BABY WIPES FRAGRANCED 72 WIPES : 000410, 9.00 , 7.20 
3700970206347,BEBEDERM GENTLE CLEANSING GEL 500ML : 20634, 59.00 , 47.20 
3700970206354,BEBEDERM MOISTURIZING FACE CREAM 50ML : 20635, 42.00 , 33.60 
3700970206361,BEBEDERM SOOTHING MOISTURIZING CREAM 200ML : 20636, 79.00 , 63.20 
3700970206392,BEBEDERM NAPPY RASH CREAM 100ML : 20639, 49.00 , 39.20 
3700970206408,BEBEDERM LINIMENT LOTION 500ML : 20640, 56.00 , 44.80 
810011080836,BEBEDERM BABY WET WIPES FRAGRANCE FREE 72WIPES PREMIUM:08083, 19.00 , 15.20 
6294011886119,BEBEDERM BABY WATER WIPES 60 SHEETS : 886119, 24.00 , 19.20 
4711148332545,BENECHECK PLUS 3 IN 1 METER KIT (STRIP GLU/UA/CHOL)::PD-G001, 499.00 , 399.20 
4711148332293,BENECHECK PLUS BLOOD GLUCOSE TEST STRIP 50/BOX:BK6-G, 89.00 , 71.20 
4711148332286,BENECHECK PLUS TOTAL CHOLESTEROL TEST STRIP 10/ BOX:BK-C1, 120.00 , 96.00 
8470002428188,BETER PEDICURE NAIL CLIPPER CHROME PLATED 8.0 CM:24007, 23.00 , 18.40 
8412122222253,BETER NET SPONGE SPECIAL PEELING:22225, 17.00 , 13.60 
8470002428003,BETER MCURE NAIL CLIPPER CHROME WITH FILE 5.8 CM:24006, 20.00 , 16.00 
8470002396937,BETER PEDICURE NAIL CLIPPER WITH CATCHER 9 CM:24038, 24.00 , 19.20 
8470003781251,BETER MCURE NAIL CLIPPER CHROME WITH FILE 5 5 CM:24094, 12.00 , 9.60 
8470003731188,BETER MANICURE NAIL CLIPPER WITH CATCHER 7.3 CM:24037, 19.00 , 15.20 
8470002399549,BETER 2 CLEANING SPONGES CELLULOSE 7.5 CM:24931, 18.00 , 14.40 
8470003269032,BETER NITS REMOVER COMB PLASTIC 9 3 CM:24324, 10.00 , 8.00 
8470003829373,BETER PEDICURE FILE 23 4 CM:24954, 18.00 , 14.40 
8470002427921,BETER BLUING STRAIGHT POINT TWEEZERS - 7.5 CM:24003, 29.00 , 23.20 
8412122243234,BETER TORTOISE HEAVY HANDLED COMB 21 CM:24323, 12.00 , 9.60 
8412122243227,BETER TORTOISE STYLER COMB 18.5CM:24322, 12.00 , 9.60 
8412122243210,BETER TORTOISE STYLER COMB 15.5CM:24321, 8.00 , 6.40 
8470002428591,BETER SAPPHIRE NAIL FILE 12 5CM.:24005, 19.00 , 15.20 
8470002427761,BETER CHROMPLTED STRAIGHT POINT TWEEZERS 702CM:24001, 30.00 , 24.00 
8470002050211,BETER ERGONOMIC PEDICURE FILE18.5 CM:24956, 18.00 , 14.40 
8470003799829,BETER GILDED CRAB POINT TWEEZERS 7.8 CM..:24095, 36.00 , 28.80 
8470002428423,BETER 4 CORUNDUM NAIL FILES 12.5 CM:24004, 9.00 , 7.20 
8412122243203,BETER TORTOISE POCKET COMB 12 5CM:24320, 8.00 , 6.40 
8412122222666,BETER SISAL GLOVE:22266, 30.00 , 24.00 
8470002430631,BETER SLUDGER 10.2 CM:24106, 19.00 , 15.20 
8412122222260,BETER BATH SPONGE:22226, 24.00 , 19.20 
8412122222239,BETER BATH SPONGE MIXED-PEELING:22223, 28.00 , 22.40 
8470002429666,BETER SAPPHIRE NAIL FILE SHARP POINT 15.7 CM:24022, 20.00 , 16.00 
8470001551276,BETER FIBER GLASS NAIL FILE 120/80 - 17.5 CM:24067, 16.00 , 12.80 
8470002429413,BETER GILDED EYELASHER CURLER 10 5 CM:24020, 48.00 , 38.40 
8470002396975,BETER FIBER GLASS NAIL FILE PHOSPHORESCENT 17.6 CM:24963, 12.00 , 9.60 
8470002396944,BETER 2 MAKEUP SPONGES LATEX6 7 CM:24938, 18.00 , 14.40 
8470002439801,BETER 4 NAIL FILES CARBORUNDUM- 8 3 CM.:24029, 10.00 , 8.00 
8470003812696,BETER OVAL PUMICE ST1 7.3 CM:24950, 24.00 , 19.20 
8470002430556,BETER NAIL BRUSH NYLON BRISTLES:24091, 16.00 , 12.80 
8412122222277,BETER SEA BATH SPONGE SMALL:22227, 59.00 , 47.20 
8470001700766,BETER FACIAL MASSAGE BRUSH:24888, 27.00 , 21.60 
8470002428348,BETER CHROM GILDED SLANTED POINTED TWEEZERS 7.4 CM:24017, 34.00 , 27.20 
8470003813198,BETER PUMICE ST1 WITH HANDLE17 CM:24951, 34.00 , 27.20 
8470002399396,BETER MCURE CUTICLE CURVED CHROME SCISOR-9CM:24110, 56.00 , 44.80 
8470002396951,BETER FIBER GLASS NAIL FILE QUADRUPLE 17.5 CM:24961, 16.00 , 12.80 
8470001783196,BETER NAIL POLISHER PROFESSIONAL 17.5 CM:24960, 30.00 , 24.00 
8470001783011,BETER 5 WOODEN CUTICLE REMOVER:24026, 10.00 , 8.00 
8470002430716,BETER MULTIPURPOSE STRAIGHT N.PLATED SCISSORS - 12 6 CM.:240, 66.00 , 52.80 
8470002430143,BETER CORN SCRAPER FILE SS 16CM:24039, 28.00 , 22.40 
8470002396968,BETER FIBER GLASS NAIL FILE FANCY 17.6 CM:24962, 15.00 , 12.00 
8470002439726,BETER MULTIPURPOSE STRAIGHT NICKEL SCISORS-14CM:24031, 68.00 , 54.40 
8470002427846,BETER GILDED STRAIGHT POINT TWEEZERS - 7 5 CM.:24002, 37.00 , 29.60 
8470002469341,BETER CHROMEPLATED CRAB POINTTWEEZERS - 9 3 CM.:24076, 70.00 , 56.00 
8470002430488,BETER MCURE CUTICLES STRAIGHT CHROME SCISSORS-9 3CM.:24063, 88.00 , 70.40 
8470002396913,BETER NOSE / EAR HAIR TRIMMER:24107, 99.00 , 79.20 
8470002399624,BETER MANICURE CUTICLES BOX JOINT SS PLIERS 10 CM:24071, 99.00 , 79.20 
8470002466869,BETER CORN SCRAPER FILE CERAMIC 19 CM:24053, 44.00 , 35.20 
8470002198999,BETER COPPER PLATED CRAB POINT TWEEZERS - 8 3 CM.:24025, 70.00 , 56.00 
8412122142551,BETER NOSE/EAR HAIR TRIMMER:14255, 169.00 , 135.20 
8470003723268,BETER CUTICLE CUTTER PUSHER & NAIL FILES 12.5 CM:24018, 58.00 , 46.40 
8470003828871,BETER BLUNT POINT CURVED SCISSORS SS 10 4 CM:24153, 40.00 , 32.00 
8470002469426,BETER BABY MANICURE SCISSORS PLASTIC HANDLE 9.2 CM:24154, 32.00 , 25.60 
8470002440203,BETER MCURE NAILS STRAIGHT CHROM SCISSORS - 9 3 CM.:24064, 88.00 , 70.40 
8470002429253,BETER 4 CORUNDUM NAIL FILES 16CM:24014, 12.00 , 9.60 
8470002399471,BETER MCURE NAILS CURVED CHROMEPLATED SCISSORS - 9 CM:24111, 56.00 , 44.80 
8412122081492,BETER NAT PUMICE ST1:08149, 32.00 , 25.60 
8470002428911,BETER MCURE CUTICLES CURVED CHROM SCISORS-9 3 CM:24011, 85.00 , 68.00 
8412122223724,BETER BLUE KAJAL EYELINER 12 CM:22372, 22.00 , 17.60 
8470002429178,BETER BLUNT POINT STRAIGHT CHROMEPLATED SCISSORS:24013, 80.00 , 64.00 
8470002430068,BETER PEDICURE NAILS CURVED SCISSORS -10.5 CM:24033, 120.00 , 96.00 
8470002428836,BETER MCURE CUTICLES BOX JOINT CHROM PLIERS 10 CM:24010, 150.00 , 120.00 
8470002429093,BETER MCURE NAILS CURVED CHROME SCISSORS - 9 3 CM.:24012, 85.00 , 68.00 
8470002428676,BETER CUTICLE CUTTER SS 10 4 CM:24008, 60.00 , 48.00 
8412122081034,BETER ANTI ODOR INSOLES 29.5CM : 8103, 49.00 , 39.20 
8412122091248,BETER LA PINZETTE TW WITH LIGHT & MIRROR : 09124, 85.00 , 68.00 
8412122640941,BETER ELITE CERAMIC THERMAL STYLING BRUSH : 64094, 29.00 , 23.20 
8412122340810,BETER BABY SET - COMB AND BRUSH : 34081, 24.00 , 19.20 
8412122222376,BETER EYEBROW BRUSH + EYELASH COMB : 22237, 24.00 , 19.20 
8412122640903,BETER CURVED VENT BRUSH : 64090, 29.00 , 23.20 
8412122243081,BETER CUSHION BRUSH NYLON BALL-TIP BRISTLES : 24308, 29.00 , 23.20 
8412122640354,BETER ELITE CHROMEPLATED MAGNIFYING MIRROR X10 : 64035, 75.00 , 60.00 
8412122640910,BETER ELITE DETANGLING MASSAGE BRUSH : 64091, 28.00 , 22.40 
8412122640927,BETER ELITE DETANGLING WET BRUSH : 64092, 35.00 , 28.00 
8412122640606,BETER ELITE MANICURE NAIL CLIPPER:64060, 15.00 , 12.00 
8412122640613,BETER ELITE PEDICURE NAIL CLIPPER:64061, 24.00 , 19.20 
8412122640125,BETER ELITE EYEBROW COMB AND BRUSH:64012, 22.00 , 17.60 
8412122640101,BETER ELITE EYESHADOW BRUSH:64010, 22.00 , 17.60 
8412122640330,BETER ELITE EYELASH CURLER WI 5 EYELASH CURLER SPARES:64033, 20.00 , 16.00 
8412122640439,BETER ELITE TWEZEERS WITH LIGHT AND MIRROR:64043, 30.00 , 24.00 
8412122640422,BETER ELITE VARNISHEDEEZERS :64042, 29.00 , 23.20 
8412122640569,BETER ELITE CUTICLE MANICURE PLIERS:64056, 65.00 , 52.00 
8412122640095,BETER ELITE DOUBLE ENDED EYESHADOW BRUSH :64009, 28.00 , 22.40 
8412122640217,BETER ELITE LATEX MAKEUP SPONGE:64021, 15.00 , 12.00 
8412122640408,BETER ELITE MATTED POINT TWEEZERS :64040, 24.00 , 19.20 
8412122640415,BETER ELITE SATIN FINISH TWEEZERS :64041, 24.00 , 19.20 
8412122640064,BETER ELITE LIQUID FOUNDATION MAKEUP BRUSH :64006, 45.00 , 36.00 
8412122640309,BETER ELITE DOUBLE COSMETIC PENCIL SHARPENER :64030, 14.00 , 11.20 
8412122640057,BETER ELITE HIGH PRECISION BLUSHER MAKEUP BRUSH :64005, 45.00 , 36.00 
8412122640118,BETER ELITE EYELINER BRUSH:64011, 19.00 , 15.20 
8412122640200,BETER ELITE MAKEUP� SPONGE PEELING :64020, 12.00 , 9.60 
8412122640576,BETER ELITE CUTICLE MANICURE SCISSORS :64057, 55.00 , 44.00 
8412122640545,BETER ELITE SAPPHIRE NAIL FIRE:64054, 14.00 , 11.20 
8412122640026,BETER ELITE HIGH PRECISION POWDER MAKEUP BRUSH :64002, 50.00 , 40.00 
8412122640019,BETER ELITE POWDER MAKEUP BRUSH:64001, 64.00 , 51.20 
8412122640224,BETER ELITE DOUBLE ENDED POWDER APPLICATOR :64022, 12.00 , 9.60 
8412122640071,BETER ELITE HIGH PRECISION LIQ FOUNDATION MAKEUP BRUSH:64007, 49.00 , 39.20 
8412122640620,BETER ELITE CUTICLE CUTTER WITH PUSHER AND NAIL FILE :64062, 30.00 , 24.00 
8412122640149,BETER ELITE KABUKI MAKEUP BRUSH:64014, 69.00 , 55.20 
8412122640248,BETER ELITE 2X LIQUID FOUNDATION MAKEUP SPONGE. :64024, 22.00 , 17.60 
8412122640521,BETER ELITE POLYDOR UNHAS EXTRA RAPID :64052, 10.00 , 8.00 
8412122640040,BETER ELITE YACHIYO BLUSHER MAKEUP BRUSH :64004, 50.00 , 40.00 
8412122640538,BETER ELITE LIMA DE VIDRO TEMPERADO:64053, 35.00 , 28.00 
8412122640507,BETER ELITE 6 CORUNDUM NAIL FILES:64050, 7.00 , 5.60 
8412122640514,BETER ELITE FIBERGLASS NAIL FILE 0/220 :64051, 8.00 , 6.40 
8412122640156,BETER ELITE EYESHADOW KIT:64015, 12.00 , 9.60 
8412122640316,BETER ELITE RECTANGULAR MIRROR XLO WITH TWEEZERS :64031, 44.00 , 35.20 
8412122640347,BETER ELITE FACIAL BRUSH:64034, 45.00 , 36.00 
8412122640583,BETER ELITE NAIL MANICURE SCISSORS:64058, 55.00 , 44.00 
8412122640590,BETER ELITE PEDICURE SCISSORSAL FOR THICK NAILS :64059, 55.00 , 44.00 
897922002270,BETTER BF ORGANIC QUINOA MEDLEY 680G: 00227, 65.00 , 52.00 
897922002485,BETTER BF ORGANIC REFINED COCONUT OIL 458ML: 00248, 39.00 , 31.20 
897922002966,BETTER BF REFINED AVOCADO OIL 500ML: 00296, 75.00 , 60.00 
856260006845,BETTER BF MONK FRUIT 545G: 00684, 89.00 , 71.20 
8697711700057,BIOBALANCE FACIAL WHITENING CREAM 30SPF 55ML:700057, 30.00 , 24.00 
8697711700095,BIOBALANCE FACIAL WHITENING NIGHT CREAM 55ML:700095, 30.00 , 24.00 
8697711700248,BIOBALANCE FACIAL WHITENING CREAM FOR MEN 60ML:700248, 30.00 , 24.00 
8697711700040,BIOBALANCE BODY WHITENING CREAM 60ML:700040, 30.00 , 24.00 
8697711700064,BIOBALANCE BRIGHTENING EYE CREAM FOR DARK CIRCLE 15ML:700064, 32.00 , 25.60 
8697711700156,BIOBALANCE ORG LAVANDER SHAMPOO 4 LNG&STRN HAIR 330ML:700156, 29.00 , 23.20 
8697711700163,BIOBALANCE ORG POMEGRANATE  SHAMPOO - WEAK HAIR 330ML:700163, 29.00 , 23.20 
8697711700170,BIOBALANCE ORG CITRUS SHAMPOO FOR GREASY HAIR 330ML:700170, 29.00 , 23.20 
8697711700187,BIOBALANCE ORG ALOE VERA SHAMPOO FOR DRY HAIR  330ML:700187, 29.00 , 23.20 
8697711700224,BIOBALANCE ORGANIC ARGAN OIL CONDITIONER  330ML:700224, 29.00 , 23.20 
8697711600777,BIOBALANCE SUPERSERUM HYALURONIC 3D 1% :600777, 49.00 , 39.20 
8697711600845,BIOBALANCE SUPERSERUM BETA SOLUTION SALICYLIC ACID 2%:600845, 45.00 , 36.00 
8697711600753,BIOBALANCE SUPERSERUM AHA-PEELING GLYCOLIC ACID 8% :600753, 49.00 , 39.20 
8697711600760,BIOBALANCE SUPERSERUM PURE VITAMIN C L-ASCORBIC 10% :600760, 49.00 , 39.20 
8697711601118,BIOBALANCE MAGIC TOUCH PRIMR.FOUNDATN.CONCEALR+ VIT C:601118, 89.00 , 71.20 
854936003310,BIO N GARCINIA CAMBOGIA 60'S:331, 125.00 , 100.00 
854936003297,BIO N HEALTHY HAIR WITH BIOTIN 10000 PLUS 60'S:329, 110.00 , 88.00 
854936003082,BIO N COLLA FLEX  240 GMS VANILLA:308, 175.00 , 140.00 
854936003129,BIO N MORINGA SUPER FOOD 60 CAPS:312, 125.00 , 100.00 
854936003136,BIO N TESTOSTERONE WELLNESS FOR MEN 60 TAB:313, 149.00 , 119.20 
854936003266,BIO N PROSTATE WELLNESS  60'S:326, 129.00 , 103.20 
854936003570,BIO N GRAVIOLLA 60 VEGICAPS:357, 149.00 , 119.20 
854936003488,BIO N GOUT OUT  60'S VCAPS:348, 119.00 , 95.20 
854936003242,BIO N GREEN COFFEE BEAN WITH GCA 800 MG 50 CAPS:324, 195.00 , 156.00 
854936003303,BIO N KRILL 500 MG 45 SOFTGELS:330, 125.00 , 100.00 
854936003754,BIO N ACTIVATED COCONUT CHARCOAL 520MG 90CAPS : 375, 69.00 , 55.20 
854936003778,BIO N BLACK SEED OIL 8 OZ : 377, 129.00 , 103.20 
854936003792,BIO N BLACK SEED OIL 1000MG 90 CAPS : 379, 98.00 , 78.40 
3286018000080,BIOLANE SKIN FRESHENING FRAGRANCE 200ML : 00080, 32.00 , 25.60 
3286018000042,BIOLANE EXTRA RICH SOAP 150G:00042, 35.00 , 28.00 
3286018000516,BIOLANE SWEET ALMOND OIL SPRAY 75ML : 00516, 39.00 , 31.20 
3286018000448,BIOLANE 2 IN 1 BODY & HAIR CLEANSER 350ML : 00448, 40.00 , 32.00 
3286018000318,BIOLANE THICK H2O BABY WIPES 72'S : 00318, 45.00 , 36.00 
3286011092310,BIOLANE DIAPER RASH CREAM DERMO PAEDIATRICS 100ML:92310, 45.00 , 36.00 
3286011000186,BIOLANE DETANGLING SHAMPOO 250ML : 00186, 45.00 , 36.00 
3286011008502,BIOLANE NOURISHING AND MOISTURIZING CREAM 100ML : 08502, 49.00 , 39.20 
3286011059702,BIOLANE 2 IN 1 BODY & HAIR CLEANSER 750ML : 59702, 69.00 , 55.20 
3286011111028,BIOLANE BABY DETERGENT 750ML:11028, 69.00 , 55.20 
3286011059610,BIOLANE PURE H2O CLEANSER RINSE FREE 750ML : 59610/31785, 75.00 , 60.00 
8699367125512,BIOMAGIC HAIR COLOR C K 3/00 DARK BROWN : 125512, 50.00 , 40.00 
8699367125505,BIOMAGIC HAIR COLOR C K 1/00 BLACK : 125505, 50.00 , 40.00 
8699367125529,BIOMAGIC  HAIR COLOR C K 4/00 BROWN : 125529, 50.00 , 40.00 
8699367125536,BIOMAGIC HAIR COLOR C K 5/00 LIGHT BROWN : 125536, 50.00 , 40.00 
8699367125666,BIOMAGIC HAIR COLOR C K 55/07 INTENSE CHOC BROWN :125666, 50.00 , 40.00 
8699367125673,BIOMAGIC HAIR COLOR C K 66/07 CHOCOLATE BROWN:125673, 50.00 , 40.00 
8699367125987,BIOMAGIC HAIR COLOR C K 44/43 DEEP BROWN M GOLD : 125987, 50.00 , 40.00 
8699367125949,BIOMAGIC HAIR COLOR C K 44/78 BITTER : 125949, 50.00 , 40.00 
8699367125659,BIOMAGIC HAIR COLOR C K 44/07 MOCHA : 125659, 50.00 , 40.00 
8699367125727,BIOMAGIC HAIR COLOR C K 6/72 DARK BEIGE BLONDE :125727, 50.00 , 40.00 
8699367125550,BIOMAGIC HAIR COLOR C K 7/00 BLONDE : 125550, 50.00 , 40.00 
8699367125611,BIOMAGIC HAIR COLOR C K 6/03 DARK NAT GOLDEN BLONDE :125611, 50.00 , 40.00 
8699367125604,BIOMAGIC HAIR COLOR C K 5/03 LIGHT NAT GOLDEN BROWN:125604, 50.00 , 40.00 
8699367125574,BIOMAGIC HAIR COLOR C K 9/00 VERY LIGHT BLONDE : 125574, 50.00 , 40.00 
8699367125741,BIOMAGIC HAIR COLOR C K 8/72 LIGHT BEIGE BLONDE:125741, 50.00 , 40.00 
8699367125567,BIOMAGIC HAIR COLOR C K 8/00 LIGHT BLONDE : 125567, 50.00 , 40.00 
8699367125680,BIOMAGIC HAIR COLOR C K 77/07 NATURAL BROWN BLONDE:125680, 50.00 , 40.00 
8699367125734,BIOMAGIC HAIR COLOR C K 7/72 BEIGE BLONDE : 125734, 50.00 , 40.00 
8699367125857,BIOMAGIC HAIR COLOR C K 11/00 EXTRA LIGHT NAT BLONDE:125857, 50.00 , 40.00 
